Time	Node	Type	Packets	
12	56	CacheMisses	236
12	57	CacheHits	179
12	57	CacheMisses	241
12	58	CacheHits	252
12	58	CacheMisses	235
12	59	CacheHits	203
12	59	CacheMisses	239
12	60	CacheHits	283
12	60	CacheMisses	232
12	61	CacheHits	394
12	61	CacheMisses	230
12	62	CacheHits	296
12	62	CacheMisses	230
12	63	CacheHits	325
12	63	CacheMisses	232
12	64	CacheHits	389
12	64	CacheMisses	228
12	65	CacheHits	445
12	65	CacheMisses	228
12	66	CacheHits	278
12	66	CacheMisses	233
12	67	CacheHits	271
12	67	CacheMisses	236
12	68	CacheHits	455
12	68	CacheMisses	229
12	69	CacheHits	335
12	69	CacheMisses	232
12	70	CacheHits	482
12	70	CacheMisses	229
12	71	CacheHits	179
12	71	CacheMisses	237
12	72	CacheHits	374
12	72	CacheMisses	231
12	73	CacheHits	336
12	73	CacheMisses	230
12	74	CacheHits	243
12	74	CacheMisses	234
12	75	CacheHits	220
12	75	CacheMisses	240
12	76	CacheHits	141
12	76	CacheMisses	239
12	77	CacheHits	259
12	77	CacheMisses	233
12	78	CacheHits	274
12	78	CacheMisses	233
12	79	CacheHits	229
12	79	CacheMisses	233
12	80	CacheHits	448
12	80	CacheMisses	227
12	81	CacheHits	223
12	81	CacheMisses	240
12	82	CacheHits	484
12	82	CacheMisses	225
12	83	CacheHits	352
12	83	CacheMisses	227
12	84	CacheHits	371
12	84	CacheMisses	232
12	85	CacheHits	338
12	85	CacheMisses	227
12	86	CacheHits	298
12	86	CacheMisses	234
12	87	CacheHits	366
12	87	CacheMisses	234
12	88	CacheHits	524
12	88	CacheMisses	226
12	89	CacheHits	278
12	89	CacheMisses	235
12	90	CacheHits	223
12	90	CacheMisses	234
12	91	CacheHits	288
12	91	CacheMisses	234
12	92	CacheHits	206
12	92	CacheMisses	235
12	93	CacheHits	243
12	93	CacheMisses	235
12	94	CacheHits	199
12	94	CacheMisses	239
12	95	CacheHits	208
12	95	CacheMisses	240
12	96	CacheHits	199
12	96	CacheMisses	238
12	97	CacheHits	657
12	97	CacheMisses	225
12	98	CacheHits	301
12	98	CacheMisses	228
12	99	CacheHits	461
12	99	CacheMisses	228
13	50	CacheHits	289
13	50	CacheMisses	245
13	51	CacheHits	249
13	51	CacheMisses	240
13	52	CacheHits	292
13	52	CacheMisses	233
13	53	CacheHits	342
13	53	CacheMisses	237
13	54	CacheHits	322
13	54	CacheMisses	239
13	55	CacheHits	282
13	55	CacheMisses	244
13	56	CacheHits	204
13	56	CacheMisses	245
13	57	CacheHits	164
13	57	CacheMisses	245
13	58	CacheHits	217
13	58	CacheMisses	239
13	59	CacheHits	173
13	59	CacheMisses	246
13	60	CacheHits	261
13	60	CacheMisses	242
13	61	CacheHits	328
13	61	CacheMisses	239
13	62	CacheHits	222
13	62	CacheMisses	237
13	63	CacheHits	244
13	63	CacheMisses	236
13	64	CacheHits	339
13	64	CacheMisses	233
13	65	CacheHits	410
13	65	CacheMisses	236
13	66	CacheHits	242
13	66	CacheMisses	237
13	67	CacheHits	202
13	67	CacheMisses	242
13	68	CacheHits	334
13	68	CacheMisses	238
13	69	CacheHits	242
13	69	CacheMisses	240
13	70	CacheHits	415
13	70	CacheMisses	236
13	71	CacheHits	171
13	71	CacheMisses	249
13	72	CacheHits	299
13	72	CacheMisses	237
13	73	CacheHits	261
13	73	CacheMisses	239
13	74	CacheHits	213
13	74	CacheMisses	248
13	75	CacheHits	186
13	75	CacheMisses	247
13	76	CacheHits	118
13	76	CacheMisses	253
13	77	CacheHits	248
13	77	CacheMisses	238
13	78	CacheHits	229
13	78	CacheMisses	241
13	79	CacheHits	219
13	79	CacheMisses	244
13	80	CacheHits	400
13	80	CacheMisses	232
13	81	CacheHits	149
13	81	CacheMisses	251
13	82	CacheHits	474
13	82	CacheMisses	235
13	83	CacheHits	299
13	83	CacheMisses	237
13	84	CacheHits	308
13	84	CacheMisses	240
13	85	CacheHits	305
13	85	CacheMisses	235
13	86	CacheHits	248
13	86	CacheMisses	244
13	87	CacheHits	300
13	87	CacheMisses	237
13	88	CacheHits	381
13	88	CacheMisses	240
13	89	CacheHits	245
13	89	CacheMisses	238
13	90	CacheHits	207
13	90	CacheMisses	245
13	91	CacheHits	236
13	91	CacheMisses	243
13	92	CacheHits	176
13	92	CacheMisses	243
13	93	CacheHits	223
13	93	CacheMisses	241
13	94	CacheHits	170
13	94	CacheMisses	246
13	95	CacheHits	200
13	95	CacheMisses	245
13	96	CacheHits	183
13	96	CacheMisses	245
13	97	CacheHits	619
13	97	CacheMisses	237
13	98	CacheHits	215
13	98	CacheMisses	237
13	99	CacheHits	437
13	99	CacheMisses	237
14	50	CacheHits	291
14	50	CacheMisses	225
14	51	CacheHits	245
14	51	CacheMisses	228
14	52	CacheHits	360
14	52	CacheMisses	221
14	53	CacheHits	416
14	53	CacheMisses	215
14	54	CacheHits	358
14	54	CacheMisses	218
14	55	CacheHits	304
14	55	CacheMisses	224
14	56	CacheHits	245
14	56	CacheMisses	236
14	57	CacheHits	181
14	57	CacheMisses	231
14	58	CacheHits	224
14	58	CacheMisses	227
14	59	CacheHits	192
14	59	CacheMisses	238
14	60	CacheHits	238
14	60	CacheMisses	230
14	61	CacheHits	340
14	61	CacheMisses	223
14	62	CacheHits	229
14	62	CacheMisses	225
14	63	CacheHits	267
14	63	CacheMisses	219
14	64	CacheHits	376
14	64	CacheMisses	216
14	65	CacheHits	455
14	65	CacheMisses	218
14	66	CacheHits	259
14	66	CacheMisses	222
14	67	CacheHits	212
14	67	CacheMisses	229
14	68	CacheHits	374
14	68	CacheMisses	217
14	69	CacheHits	246
14	69	CacheMisses	227
14	70	CacheHits	440
14	70	CacheMisses	220
14	71	CacheHits	202
14	71	CacheMisses	231
14	72	CacheHits	345
14	72	CacheMisses	216
14	73	CacheHits	274
14	73	CacheMisses	218
14	74	CacheHits	230
14	74	CacheMisses	228
14	75	CacheHits	252
14	75	CacheMisses	231
14	76	CacheHits	151
14	76	CacheMisses	228
14	77	CacheHits	254
14	77	CacheMisses	227
14	78	CacheHits	212
14	78	CacheMisses	229
14	79	CacheHits	233
14	79	CacheMisses	231
14	80	CacheHits	453
14	80	CacheMisses	217
14	81	CacheHits	179
14	81	CacheMisses	238
14	82	CacheHits	469
14	82	CacheMisses	215
14	83	CacheHits	299
14	83	CacheMisses	219
14	84	CacheHits	345
14	84	CacheMisses	224
14	85	CacheHits	345
14	85	CacheMisses	214
14	86	CacheHits	240
14	86	CacheMisses	227
14	87	CacheHits	295
14	87	CacheMisses	224
14	88	CacheHits	389
14	88	CacheMisses	223
14	89	CacheHits	230
14	89	CacheMisses	229
14	90	CacheHits	216
14	90	CacheMisses	226
14	91	CacheHits	250
14	91	CacheMisses	221
14	92	CacheHits	182
14	92	CacheMisses	225
14	93	CacheHits	197
14	93	CacheMisses	234
14	94	CacheHits	171
14	94	CacheMisses	233
14	95	CacheHits	181
14	95	CacheMisses	230
14	96	CacheHits	210
14	96	CacheMisses	229
14	97	CacheHits	644
14	97	CacheMisses	214
14	98	CacheHits	236
14	98	CacheMisses	220
14	99	CacheHits	503
14	99	CacheMisses	217
15	50	CacheHits	297
15	50	CacheMisses	247
15	51	CacheHits	227
15	51	CacheMisses	249
15	52	CacheHits	273
15	52	CacheMisses	241
15	53	CacheHits	408
15	53	CacheMisses	239
15	54	CacheHits	315
15	54	CacheMisses	248
15	55	CacheHits	272
15	55	CacheMisses	249
15	56	CacheHits	245
15	56	CacheMisses	253
15	57	CacheHits	222
15	57	CacheMisses	257
15	58	CacheHits	220
15	58	CacheMisses	255
15	59	CacheHits	196
15	59	CacheMisses	254
15	60	CacheHits	244
15	60	CacheMisses	249
15	61	CacheHits	321
15	61	CacheMisses	241
15	62	CacheHits	190
15	62	CacheMisses	243
15	63	CacheHits	271
15	63	CacheMisses	239
15	64	CacheHits	363
15	64	CacheMisses	236
15	65	CacheHits	377
15	65	CacheMisses	236
15	66	CacheHits	252
15	66	CacheMisses	248
15	67	CacheHits	212
15	67	CacheMisses	250
15	68	CacheHits	332
15	68	CacheMisses	246
15	69	CacheHits	239
15	69	CacheMisses	247
15	70	CacheHits	414
15	70	CacheMisses	237
15	71	CacheHits	190
15	71	CacheMisses	253
15	72	CacheHits	349
15	72	CacheMisses	239
15	73	CacheHits	235
15	73	CacheMisses	243
15	74	CacheHits	223
15	74	CacheMisses	251
15	75	CacheHits	222
15	75	CacheMisses	254
15	76	CacheHits	141
15	76	CacheMisses	256
15	77	CacheHits	236
15	77	CacheMisses	250
15	78	CacheHits	234
15	78	CacheMisses	248
15	79	CacheHits	192
15	79	CacheMisses	249
15	80	CacheHits	421
15	80	CacheMisses	243
15	81	CacheHits	160
15	81	CacheMisses	258
15	82	CacheHits	415
15	82	CacheMisses	234
15	83	CacheHits	280
15	83	CacheMisses	239
15	84	CacheHits	308
15	84	CacheMisses	238
15	85	CacheHits	305
15	85	CacheMisses	243
15	86	CacheHits	242
15	86	CacheMisses	252
15	87	CacheHits	276
15	87	CacheMisses	247
15	88	CacheHits	347
15	88	CacheMisses	239
15	89	CacheHits	250
15	89	CacheMisses	247
15	90	CacheHits	157
15	90	CacheMisses	255
15	91	CacheHits	264
15	91	CacheMisses	250
15	92	CacheHits	182
15	92	CacheMisses	251
15	93	CacheHits	211
15	93	CacheMisses	258
15	94	CacheHits	146
15	94	CacheMisses	257
15	95	CacheHits	179
15	95	CacheMisses	252
15	96	CacheHits	203
15	96	CacheMisses	254
15	97	CacheHits	594
15	97	CacheMisses	231
15	98	CacheHits	215
15	98	CacheMisses	241
15	99	CacheHits	497
15	99	CacheMisses	241
16	50	CacheHits	327
16	50	CacheMisses	258
16	51	CacheHits	257
16	51	CacheMisses	254
16	52	CacheHits	318
16	52	CacheMisses	256
16	53	CacheHits	395
16	53	CacheMisses	251
16	54	CacheHits	415
16	54	CacheMisses	258
16	55	CacheHits	303
16	55	CacheMisses	256
16	56	CacheHits	241
16	56	CacheMisses	264
16	57	CacheHits	253
16	57	CacheMisses	261
16	58	CacheHits	236
16	58	CacheMisses	253
16	59	CacheHits	213
16	59	CacheMisses	261
16	60	CacheHits	224
16	60	CacheMisses	264
16	61	CacheHits	327
16	61	CacheMisses	253
16	62	CacheHits	192
16	62	CacheMisses	257
16	63	CacheHits	280
16	63	CacheMisses	258
16	64	CacheHits	352
16	64	CacheMisses	258
16	65	CacheHits	372
16	65	CacheMisses	245
16	66	CacheHits	228
16	66	CacheMisses	257
16	67	CacheHits	219
16	67	CacheMisses	258
16	68	CacheHits	306
16	68	CacheMisses	255
16	69	CacheHits	239
16	69	CacheMisses	256
16	70	CacheHits	384
16	70	CacheMisses	249
16	71	CacheHits	142
16	71	CacheMisses	271
16	72	CacheHits	275
16	72	CacheMisses	259
16	73	CacheHits	225
16	73	CacheMisses	257
16	74	CacheHits	241
16	74	CacheMisses	259
16	75	CacheHits	187
16	75	CacheMisses	262
16	76	CacheHits	173
16	76	CacheMisses	270
16	77	CacheHits	201
16	77	CacheMisses	263
16	78	CacheHits	227
16	78	CacheMisses	260
16	79	CacheHits	173
16	79	CacheMisses	264
16	80	CacheHits	513
16	80	CacheMisses	254
16	81	CacheHits	147
16	81	CacheMisses	269
16	82	CacheHits	365
16	82	CacheMisses	245
16	83	CacheHits	264
16	83	CacheMisses	256
16	84	CacheHits	323
16	84	CacheMisses	256
16	85	CacheHits	316
16	85	CacheMisses	256
16	86	CacheHits	222
16	86	CacheMisses	266
16	87	CacheHits	283
16	87	CacheMisses	247
16	88	CacheHits	355
16	88	CacheMisses	248
16	89	CacheHits	235
16	89	CacheMisses	260
16	90	CacheHits	183
16	90	CacheMisses	266
16	91	CacheHits	219
16	91	CacheMisses	256
16	92	CacheHits	160
16	92	CacheMisses	264
16	93	CacheHits	214
16	93	CacheMisses	266
16	94	CacheHits	159
16	94	CacheMisses	264
16	95	CacheHits	164
16	95	CacheMisses	265
16	96	CacheHits	194
16	96	CacheMisses	266
16	97	CacheHits	569
16	97	CacheMisses	237
16	98	CacheHits	231
16	98	CacheMisses	258
16	99	CacheHits	547
16	99	CacheMisses	252
17	50	CacheHits	308
17	50	CacheMisses	254
17	51	CacheHits	240
17	51	CacheMisses	259
17	52	CacheHits	316
17	52	CacheMisses	247
17	53	CacheHits	430
17	53	CacheMisses	242
17	54	CacheHits	579
17	54	CacheMisses	244
17	55	CacheHits	308
17	55	CacheMisses	250
17	56	CacheHits	254
17	56	CacheMisses	266
17	57	CacheHits	209
17	57	CacheMisses	267
17	58	CacheHits	226
17	58	CacheMisses	260
17	59	CacheHits	201
17	59	CacheMisses	267
17	60	CacheHits	175
17	60	CacheMisses	265
17	61	CacheHits	298
17	61	CacheMisses	250
17	62	CacheHits	219
17	62	CacheMisses	258
17	63	CacheHits	269
17	63	CacheMisses	253
17	64	CacheHits	360
17	64	CacheMisses	252
17	65	CacheHits	336
17	65	CacheMisses	252
17	66	CacheHits	191
17	66	CacheMisses	261
17	67	CacheHits	183
17	67	CacheMisses	265
17	68	CacheHits	309
17	68	CacheMisses	258
17	69	CacheHits	224
17	69	CacheMisses	263
17	70	CacheHits	405
17	70	CacheMisses	246
17	71	CacheHits	179
17	71	CacheMisses	267
17	72	CacheHits	320
17	72	CacheMisses	250
17	73	CacheHits	253
17	73	CacheMisses	251
17	74	CacheHits	247
17	74	CacheMisses	263
17	75	CacheHits	205
17	75	CacheMisses	265
17	76	CacheHits	127
17	76	CacheMisses	273
17	77	CacheHits	185
17	77	CacheMisses	262
17	78	CacheHits	228
17	78	CacheMisses	261
17	79	CacheHits	201
17	79	CacheMisses	263
17	80	CacheHits	351
17	80	CacheMisses	253
17	81	CacheHits	146
17	81	CacheMisses	271
17	82	CacheHits	329
17	82	CacheMisses	252
17	83	CacheHits	271
17	83	CacheMisses	252
17	84	CacheHits	346
17	84	CacheMisses	246
17	85	CacheHits	273
17	85	CacheMisses	249
17	86	CacheHits	284
17	86	CacheMisses	251
17	87	CacheHits	280
17	87	CacheMisses	249
17	88	CacheHits	370
17	88	CacheMisses	247
17	89	CacheHits	224
17	89	CacheMisses	255
17	90	CacheHits	189
17	90	CacheMisses	261
17	91	CacheHits	244
17	91	CacheMisses	250
17	92	CacheHits	196
17	92	CacheMisses	263
17	93	CacheHits	262
17	93	CacheMisses	255
17	94	CacheHits	141
17	94	CacheMisses	263
17	95	CacheHits	175
17	95	CacheMisses	267
17	96	CacheHits	205
17	96	CacheMisses	268
17	97	CacheHits	501
17	97	CacheMisses	248
17	98	CacheHits	240
17	98	CacheMisses	253
17	99	CacheHits	479
17	99	CacheMisses	247
18	50	CacheHits	266
18	50	CacheMisses	238
18	51	CacheHits	198
18	51	CacheMisses	240
18	52	CacheHits	298
18	52	CacheMisses	231
18	53	CacheHits	392
18	53	CacheMisses	232
18	54	CacheHits	597
18	54	CacheMisses	236
18	55	CacheHits	253
18	55	CacheMisses	241
18	56	CacheHits	214
18	56	CacheMisses	253
18	57	CacheHits	200
18	57	CacheMisses	247
18	58	CacheHits	197
18	58	CacheMisses	237
18	59	CacheHits	187
18	59	CacheMisses	249
18	60	CacheHits	170
18	60	CacheMisses	244
18	61	CacheHits	294
18	61	CacheMisses	242
18	62	CacheHits	176
18	62	CacheMisses	243
18	63	CacheHits	245
18	63	CacheMisses	241
18	64	CacheHits	425
18	64	CacheMisses	237
18	65	CacheHits	351
18	65	CacheMisses	241
18	66	CacheHits	173
18	66	CacheMisses	239
18	67	CacheHits	165
18	67	CacheMisses	245
18	68	CacheHits	328
18	68	CacheMisses	226
18	69	CacheHits	215
18	69	CacheMisses	239
18	70	CacheHits	385
18	70	CacheMisses	228
18	71	CacheHits	158
18	71	CacheMisses	244
18	72	CacheHits	272
18	72	CacheMisses	232
18	73	CacheHits	221
18	73	CacheMisses	238
18	74	CacheHits	209
18	74	CacheMisses	241
18	75	CacheHits	199
18	75	CacheMisses	247
18	76	CacheHits	96
18	76	CacheMisses	255
18	77	CacheHits	208
18	77	CacheMisses	244
18	78	CacheHits	171
18	78	CacheMisses	245
18	79	CacheHits	138
18	79	CacheMisses	251
18	80	CacheHits	288
18	80	CacheMisses	231
18	81	CacheHits	139
18	81	CacheMisses	254
18	82	CacheHits	306
18	82	CacheMisses	234
18	83	CacheHits	277
18	83	CacheMisses	227
18	84	CacheHits	344
18	84	CacheMisses	242
18	85	CacheHits	231
18	85	CacheMisses	239
18	86	CacheHits	257
18	86	CacheMisses	246
18	87	CacheHits	258
18	87	CacheMisses	234
18	88	CacheHits	381
18	88	CacheMisses	233
18	89	CacheHits	211
18	89	CacheMisses	238
18	90	CacheHits	186
18	90	CacheMisses	247
18	91	CacheHits	215
18	91	CacheMisses	245
18	92	CacheHits	176
18	92	CacheMisses	251
18	93	CacheHits	250
18	93	CacheMisses	247
18	94	CacheHits	156
18	94	CacheMisses	248
18	95	CacheHits	154
18	95	CacheMisses	242
18	96	CacheHits	163
18	96	CacheMisses	245
18	97	CacheHits	475
18	97	CacheMisses	233
18	98	CacheHits	214
18	98	CacheMisses	240
18	99	CacheHits	404
18	99	CacheMisses	239
19	50	CacheHits	287
19	50	CacheMisses	259
19	51	CacheHits	204
19	51	CacheMisses	267
19	52	CacheHits	320
19	52	CacheMisses	244
19	53	CacheHits	360
19	53	CacheMisses	248
19	54	CacheHits	632
19	54	CacheMisses	241
19	55	CacheHits	311
19	55	CacheMisses	258
19	56	CacheHits	222
19	56	CacheMisses	266
19	57	CacheHits	238
19	57	CacheMisses	256
19	58	CacheHits	230
19	58	CacheMisses	260
19	59	CacheHits	199
19	59	CacheMisses	260
19	60	CacheHits	187
19	60	CacheMisses	256
19	61	CacheHits	307
19	61	CacheMisses	252
19	62	CacheHits	201
19	62	CacheMisses	255
19	63	CacheHits	273
19	63	CacheMisses	257
19	64	CacheHits	413
19	64	CacheMisses	251
19	65	CacheHits	406
19	65	CacheMisses	239
19	66	CacheHits	223
19	66	CacheMisses	259
19	67	CacheHits	179
19	67	CacheMisses	261
19	68	CacheHits	315
19	68	CacheMisses	251
19	69	CacheHits	258
19	69	CacheMisses	257
19	70	CacheHits	330
19	70	CacheMisses	249
19	71	CacheHits	174
19	71	CacheMisses	263
19	72	CacheHits	352
19	72	CacheMisses	243
19	73	CacheHits	244
19	73	CacheMisses	249
19	74	CacheHits	225
19	74	CacheMisses	262
19	75	CacheHits	233
19	75	CacheMisses	256
19	76	CacheHits	131
19	76	CacheMisses	264
19	77	CacheHits	217
19	77	CacheMisses	258
19	78	CacheHits	189
19	78	CacheMisses	259
19	79	CacheHits	179
19	79	CacheMisses	261
19	80	CacheHits	311
19	80	CacheMisses	241
19	81	CacheHits	116
19	81	CacheMisses	271
19	82	CacheHits	359
19	82	CacheMisses	239
19	83	CacheHits	246
19	83	CacheMisses	252
19	84	CacheHits	408
19	84	CacheMisses	244
19	85	CacheHits	288
19	85	CacheMisses	256
19	86	CacheHits	262
19	86	CacheMisses	254
19	87	CacheHits	289
19	87	CacheMisses	249
19	88	CacheHits	455
19	88	CacheMisses	243
19	89	CacheHits	235
19	89	CacheMisses	256
19	90	CacheHits	188
19	90	CacheMisses	262
19	91	CacheHits	220
19	91	CacheMisses	255
19	92	CacheHits	169
19	92	CacheMisses	270
19	93	CacheHits	227
19	93	CacheMisses	263
19	94	CacheHits	166
19	94	CacheMisses	266
19	95	CacheHits	157
19	95	CacheMisses	266
19	96	CacheHits	164
19	96	CacheMisses	268
19	97	CacheHits	516
19	97	CacheMisses	236
19	98	CacheHits	251
19	98	CacheMisses	254
19	99	CacheHits	452
19	99	CacheMisses	252
20	50	CacheHits	316
20	50	CacheMisses	247
20	51	CacheHits	191
20	51	CacheMisses	266
20	52	CacheHits	312
20	52	CacheMisses	251
20	53	CacheHits	305
20	53	CacheMisses	250
20	54	CacheHits	586
20	54	CacheMisses	255
20	55	CacheHits	256
20	55	CacheMisses	254
20	56	CacheHits	216
20	56	CacheMisses	269
20	57	CacheHits	193
20	57	CacheMisses	263
20	58	CacheHits	230
20	58	CacheMisses	257
20	59	CacheHits	209
20	59	CacheMisses	271
20	60	CacheHits	178
20	60	CacheMisses	270
20	61	CacheHits	267
20	61	CacheMisses	254
20	62	CacheHits	180
20	62	CacheMisses	256
20	63	CacheHits	234
20	63	CacheMisses	256
20	64	CacheHits	376
20	64	CacheMisses	255
20	65	CacheHits	332
20	65	CacheMisses	255
20	66	CacheHits	175
20	66	CacheMisses	258
20	67	CacheHits	186
20	67	CacheMisses	269
20	68	CacheHits	307
20	68	CacheMisses	254
20	69	CacheHits	204
20	69	CacheMisses	262
20	70	CacheHits	322
20	70	CacheMisses	255
20	71	CacheHits	169
20	71	CacheMisses	274
20	72	CacheHits	358
20	72	CacheMisses	252
20	73	CacheHits	226
20	73	CacheMisses	256
20	74	CacheHits	200
20	74	CacheMisses	269
20	75	CacheHits	242
20	75	CacheMisses	268
20	76	CacheHits	125
20	76	CacheMisses	273
20	77	CacheHits	186
20	77	CacheMisses	264
20	78	CacheHits	174
20	78	CacheMisses	262
20	79	CacheHits	148
20	79	CacheMisses	266
20	80	CacheHits	254
20	80	CacheMisses	255
20	81	CacheHits	130
20	81	CacheMisses	277
20	82	CacheHits	312
20	82	CacheMisses	252
20	83	CacheHits	227
20	83	CacheMisses	255
20	84	CacheHits	348
20	84	CacheMisses	254
20	85	CacheHits	216
20	85	CacheMisses	255
20	86	CacheHits	262
20	86	CacheMisses	261
20	87	CacheHits	259
20	87	CacheMisses	255
20	88	CacheHits	487
20	88	CacheMisses	253
20	89	CacheHits	196
20	89	CacheMisses	257
20	90	CacheHits	162
20	90	CacheMisses	271
20	91	CacheHits	190
20	91	CacheMisses	264
20	92	CacheHits	158
20	92	CacheMisses	269
20	93	CacheHits	276
20	93	CacheMisses	269
20	94	CacheHits	156
20	94	CacheMisses	273
20	95	CacheHits	166
20	95	CacheMisses	273
20	96	CacheHits	158
20	96	CacheMisses	271
20	97	CacheHits	425
20	97	CacheMisses	255
20	98	CacheHits	254
20	98	CacheMisses	254
20	99	CacheHits	452
20	99	CacheMisses	245
21	50	CacheHits	401
21	50	CacheMisses	234
21	51	CacheHits	209
21	51	CacheMisses	241
21	52	CacheHits	333
21	52	CacheMisses	233
21	53	CacheHits	332
21	53	CacheMisses	225
21	54	CacheHits	552
21	54	CacheMisses	233
21	55	CacheHits	320
21	55	CacheMisses	233
21	56	CacheHits	239
21	56	CacheMisses	251
21	57	CacheHits	232
21	57	CacheMisses	244
21	58	CacheHits	297
21	58	CacheMisses	237
21	59	CacheHits	217
21	59	CacheMisses	246
21	60	CacheHits	218
21	60	CacheMisses	242
21	61	CacheHits	315
21	61	CacheMisses	236
21	62	CacheHits	184
21	62	CacheMisses	241
21	63	CacheHits	277
21	63	CacheMisses	243
21	64	CacheHits	336
21	64	CacheMisses	231
21	65	CacheHits	365
21	65	CacheMisses	225
21	66	CacheHits	202
21	66	CacheMisses	243
21	67	CacheHits	182
21	67	CacheMisses	243
21	68	CacheHits	350
21	68	CacheMisses	228
21	69	CacheHits	219
21	69	CacheMisses	236
21	70	CacheHits	419
21	70	CacheMisses	233
21	71	CacheHits	238
21	71	CacheMisses	240
21	72	CacheHits	375
21	72	CacheMisses	230
21	73	CacheHits	250
21	73	CacheMisses	240
21	74	CacheHits	210
21	74	CacheMisses	246
21	75	CacheHits	247
21	75	CacheMisses	241
21	76	CacheHits	165
21	76	CacheMisses	250
21	77	CacheHits	222
21	77	CacheMisses	240
21	78	CacheHits	206
21	78	CacheMisses	245
21	79	CacheHits	170
21	79	CacheMisses	246
21	80	CacheHits	316
21	80	CacheMisses	218
21	81	CacheHits	152
21	81	CacheMisses	250
21	82	CacheHits	311
21	82	CacheMisses	226
21	83	CacheHits	246
21	83	CacheMisses	234
21	84	CacheHits	373
21	84	CacheMisses	226
21	85	CacheHits	285
21	85	CacheMisses	236
21	86	CacheHits	282
21	86	CacheMisses	240
21	87	CacheHits	310
21	87	CacheMisses	237
21	88	CacheHits	569
21	88	CacheMisses	226
21	89	CacheHits	215
21	89	CacheMisses	240
21	90	CacheHits	197
21	90	CacheMisses	243
21	91	CacheHits	201
21	91	CacheMisses	241
21	92	CacheHits	199
21	92	CacheMisses	255
21	93	CacheHits	259
21	93	CacheMisses	245
21	94	CacheHits	182
21	94	CacheMisses	243
21	95	CacheHits	162
21	95	CacheMisses	247
21	96	CacheHits	148
21	96	CacheMisses	249
21	97	CacheHits	542
21	97	CacheMisses	224
21	98	CacheHits	278
21	98	CacheMisses	240
21	99	CacheHits	520
21	99	CacheMisses	232
22	50	CacheHits	364
22	50	CacheMisses	233
22	51	CacheHits	184
22	51	CacheMisses	234
22	52	CacheHits	361
22	52	CacheMisses	231
22	53	CacheHits	287
22	53	CacheMisses	223
22	54	CacheHits	508
22	54	CacheMisses	238
22	55	CacheHits	316
22	55	CacheMisses	232
22	56	CacheHits	231
22	56	CacheMisses	237
22	57	CacheHits	242
22	57	CacheMisses	236
22	58	CacheHits	272
22	58	CacheMisses	242
22	59	CacheHits	235
22	59	CacheMisses	245
22	60	CacheHits	262
22	60	CacheMisses	238
22	61	CacheHits	288
22	61	CacheMisses	229
22	62	CacheHits	214
22	62	CacheMisses	238
22	63	CacheHits	257
22	63	CacheMisses	234
22	64	CacheHits	285
22	64	CacheMisses	231
22	65	CacheHits	340
22	65	CacheMisses	228
22	66	CacheHits	180
22	66	CacheMisses	246
22	67	CacheHits	201
22	67	CacheMisses	245
22	68	CacheHits	434
22	68	CacheMisses	231
22	69	CacheHits	217
22	69	CacheMisses	235
22	70	CacheHits	385
22	70	CacheMisses	232
22	71	CacheHits	276
22	71	CacheMisses	237
22	72	CacheHits	368
22	72	CacheMisses	224
22	73	CacheHits	235
22	73	CacheMisses	240
22	74	CacheHits	194
22	74	CacheMisses	243
22	75	CacheHits	231
22	75	CacheMisses	246
22	76	CacheHits	187
22	76	CacheMisses	251
22	77	CacheHits	239
22	77	CacheMisses	240
22	78	CacheHits	160
22	78	CacheMisses	243
22	79	CacheHits	150
22	79	CacheMisses	249
22	80	CacheHits	326
22	80	CacheMisses	228
22	81	CacheHits	141
22	81	CacheMisses	255
22	82	CacheHits	300
22	82	CacheMisses	228
22	83	CacheHits	241
22	83	CacheMisses	233
22	84	CacheHits	334
22	84	CacheMisses	233
22	85	CacheHits	261
22	85	CacheMisses	234
22	86	CacheHits	241
22	86	CacheMisses	241
22	87	CacheHits	265
22	87	CacheMisses	232
22	88	CacheHits	539
22	88	CacheMisses	229
22	89	CacheHits	201
22	89	CacheMisses	239
22	90	CacheHits	167
22	90	CacheMisses	247
22	91	CacheHits	237
22	91	CacheMisses	236
22	92	CacheHits	205
22	92	CacheMisses	250
22	93	CacheHits	275
22	93	CacheMisses	242
22	94	CacheHits	176
22	94	CacheMisses	245
22	95	CacheHits	183
22	95	CacheMisses	251
22	96	CacheHits	161
22	96	CacheMisses	250
22	97	CacheHits	468
22	97	CacheMisses	231
22	98	CacheHits	346
22	98	CacheMisses	236
22	99	CacheHits	426
22	99	CacheMisses	226
23	50	CacheHits	323
23	50	CacheMisses	244
23	51	CacheHits	186
23	51	CacheMisses	262
23	52	CacheHits	341
23	52	CacheMisses	251
23	53	CacheHits	289
23	53	CacheMisses	237
23	54	CacheHits	429
23	54	CacheMisses	251
23	55	CacheHits	320
23	55	CacheMisses	257
23	56	CacheHits	241
23	56	CacheMisses	263
23	57	CacheHits	231
23	57	CacheMisses	256
23	58	CacheHits	306
23	58	CacheMisses	258
23	59	CacheHits	236
23	59	CacheMisses	260
23	60	CacheHits	224
23	60	CacheMisses	263
23	61	CacheHits	278
23	61	CacheMisses	248
23	62	CacheHits	188
23	62	CacheMisses	261
23	63	CacheHits	213
23	63	CacheMisses	259
23	64	CacheHits	291
23	64	CacheMisses	246
23	65	CacheHits	329
